R1,C1,R2,C2,Bandwidth_Hz,Q_factor
0.9357411108894358,0.45691598832420766,0.1103169532148155,0.6686164496194188,0.3645831399999999,0.25390592864355765
0.6017002049398474,0.08293311397025771,0.26638669836314377,0.36590253502273085,0.49623565999999997,0.219565661362876
0.14226358878390089,0.8457552323758883,0.4462073799107835,0.2521857288912738,0.54881662,0.7840654292726019
0.16845553633167343,0.5870844147240564,0.2930360691004321,0.5056449111824451,0.4454397699999999,0.5187604209484655
0.34148661487040766,0.4509844618238279,0.30640745574566386,0.5548590174146075,0.34896288,0.45011342564761647
0.63013439329514,0.08368980649351387,0.7426634629204754,0.15773188174421293,0.5848931900000001,0.36297989331985525
0.33130720954317217,0.42163809485002,0.7775979934878606,0.3131407092038575,0.30316677999999997,0.5311274451767115
0.8355075479570462,0.5664430537412986,0.022015454563714343,0.7613287323153454,0.4288939599999999,0.13642226518050962
0.5180282130327238,0.4752118161348672,0.8747481993385945,0.793074211097893,0.2302687699999999,0.37413086109139204
0.9025322798416381,0.7162616216621852,0.9335353145507299,0.3957457091332016,0.1885022300000001,0.6725674041098421
0.049499709883348064,0.6327697659941722,0.8940210631030008,0.9931985991973524,0.3963683600000001,0.1779625200232555
0.8870938595452228,0.11737844665345343,0.6639426799887137,0.9640726945636114,0.3645831399999999,0.1726503005485643
0.4851582213083565,0.1065861199695296,0.5881517879925809,0.637420648825303,0.3963683600000001,0.20351596868779928
0.7985811984613069,0.9122392350496829,0.6014758095537854,0.7561096967328635,0.1885022300000001,0.5437319750435083
0.13428802078103919,0.04836620580763029,0.43267223397341004,0.34585640228264336,0.6218101,0.15898956994274768
0.11859286095642096,0.4332758615236437,0.24553794044934163,0.6586052410931591,0.53108746,0.3801025791730534
0.134035585397688,0.7142984944047354,0.7667159257419335,0.6298279170016815,0.30316677999999997,0.37901047621289813
0.4368908031675217,0.8962353929040819,0.7349069152111016,0.13887795992072438,0.1614486100000001,1.2284128516245214
0.6843870067599471,0.6695229012180103,0.3830789800945038,0.303728317539392,0.216186,0.712165727149452
0.5861026919051274,0.37114634017772796,0.7300899296032356,0.007940126911591738,1.2816789100000001,3.3979302079459655
0.3947362355587585,0.12260276676906168,0.617093935241954,0.8133380117431478,0.3963683600000001,0.18938087212682891
0.21760381054963096,0.9679073309860665,0.06499698649994301,0.44881372991241997,0.92752491,0.6180025954680953
0.25577292073885005,0.5956385881568844,0.7353395106244975,0.6847511691811131,0.25892541,0.40810632938554026
0.35116055856174544,0.6962767935571968,0.6307487053584556,0.18317188631507086,0.24451460999999997,0.9344826520425045
0.2451818079521645,0.3722277898958106,0.06236258209873757,0.3916499274113632,1.04173794,0.39197081160202235
0.5477970773963747,0.6051946953325746,0.1708486801814575,0.8086814789527635,0.31825674000000004,0.3682642928452722
0.736046548301023,0.6241269010337113,0.9519103138633881,0.7937178357605446,0.20226443000000005,0.4397366809228444
0.39131787020469966,0.5663922414619678,0.5263246338446921,0.3089710528588582,0.25892541,0.6696038147768308
0.12735183610077205,0.7400745206045675,0.004470191601875229,0.3316325028294602,3.1209751900000002,0.2703876609340475
0.9538010148605641,0.33728613165046384,0.4220933573948754,0.3733299168879868,0.28824954999999997,0.43832970181193487
0.060369159123703775,0.9839533440259068,0.5514562993674352,0.07032303237585702,2.89045145,1.115511439484349
0.33390654978159817,0.4684959466637305,0.6166262291654169,0.08962154197999384,1.01836636,1.0914480796346373
0.19864644780426677,0.055198530175290306,0.9735425104017447,0.41505512381514365,0.4454397699999999,0.13681417709217256
0.966245910748687,0.017759705025075623,0.09814441389087902,0.6745145097811299,0.4288939599999999,0.046945928731922014
0.4853900371491159,0.3626732365462969,0.6545061254225317,0.3715111310305138,0.28824954999999997,0.4885497933127916
0.8526127308315983,0.335407101562994,0.2745815651440011,0.22195095289489808,0.41253754,0.5276797547298692
0.7903920139913312,0.3187546485389088,0.6513529192497182,0.4088901333539371,0.25892541,0.4394059848841173
0.8959738147273716,0.34583233584776185,0.026227812116114357,0.9487099387794419,0.41253754,0.10036190137004389
0.8655370490277446,0.2295658144498911,0.03790513691166464,0.3755808692353093,0.47910838999999994,0.15674488470957354
0.7060579589529864,0.5045124606757713,0.10299147694147892,0.9704399096953835,0.3645831399999999,0.24032413305184255
0.8480662218695133,0.8493898105276732,0.5932064895738954,0.3967402832663205,0.1885022300000001,0.7200655600175925
0.7105508997610432,0.523666317496128,0.9215281599203675,0.7188044076322677,0.216186,0.42318733742091497
0.11024805741082988,0.8461423557337778,0.38260049462486145,0.755601901795739,0.34896288,0.4409810711292739
0.559534354106953,0.12361047013815785,0.713715855060919,0.5298334478369447,0.38038426000000003,0.23972881449087513
0.48829768057167355,0.406239254428582,0.3926874031486882,0.42120391559268777,0.31825674000000004,0.48813731019992557
0.47360537060787855,0.4562614963418149,0.015256882949368555,0.35699769480258003,0.6788040200000001,0.19657528560584553
0.7752460894278327,0.4507980015911587,0.47248154778820917,0.75514171117279,0.24451460999999997,0.37477376753675334
0.26029398257163294,0.2010837803940313,0.829974340631473,0.02018601745064741,5.35934187,1.3455325287097801
0.616934582222945,0.12151798407589676,0.289879695068209,0.8793082936223409,0.3963683600000001,0.173364351618066
0.16457617512044875,0.7279629053996417,0.917657904960089,0.19209927565747187,0.34896288,0.69902779176295
0.015627656434996084,0.5869661864890281,0.0010027282543467742,0.7761720865866376,11.8824955,0.20699687546754947
0.977235304128624,0.6059214067706075,0.29477089712019755,0.16581876015661312,0.25892541,0.8065735263786039
0.07653057439737532,0.6534808486806664,0.3788966219913307,0.16840240003767215,1.91742701,0.7365482220935151
0.9986793726443419,0.04581029466818021,0.7766816596584233,0.579660090479434,0.3963683600000001,0.1394577725074969
0.07229084238121208,0.7900832671871963,0.5299770804842182,0.9841725457365953,0.3645831399999999,0.2911932228196885
0.9299664061872358,0.9014306110289613,0.42306109669049297,0.27736177768690684,0.17489755000000007,0.8357403987783815
0.393456804101757,0.469398999948336,0.7926338514009494,0.8257437095996175,0.25892541,0.35498940937028994
0.30166335256903265,0.7028729159670947,0.27139839462965776,0.1596564126347252,0.9498446,1.0476319030649777
0.9094205014287573,0.5470805015922792,0.7518364166360297,0.07581041340703254,0.1885022300000001,1.3371139886891636
0.9706134071890165,0.16142578918553951,0.18311968598244777,0.30289030687877416,0.4621771699999999,0.26676514325396217
0.5504516933661756,0.8482408940797995,0.26531218832489034,0.2632991741961864,0.2302687699999999,0.8408307553967632
0.5975328672033227,0.37766571833074414,0.7635495953604126,0.24015764121446537,0.25892541,0.622329895895686
0.934253164331843,0.01326574601165309,0.12025778464680359,0.206051913699413,0.5848931900000001,0.08065203088034852
0.5763578076525921,0.9834155268215554,0.29878294414964923,0.7467737207961793,0.20226443000000005,0.544151838789359
0.8835495844976212,0.5950620252380681,0.7775100449043945,0.8743182006717527,0.20226443000000005,0.41165140587069965
0.2530998434563768,0.9153410996217776,0.018087793523805518,0.7664468285728436,0.6032453900000001,0.2726586707121307
0.1157657010002473,0.6196285874449307,0.10844048962590136,0.5845091675559277,0.9498446,0.5145269741194062
0.7375458555013314,0.53425101696335,0.3673961526836852,0.5691021981087557,0.24451460999999997,0.45645700639588893
0.18352250556689276,0.522890792257059,0.2390932023079272,0.6903792829088566,0.4288939599999999,0.4313643660647626
0.6945233597875066,0.7610413477206998,0.025166083809440076,0.6416096020232916,0.4288939599999999,0.20006670268907556
0.08626990313959892,0.9838435569608351,0.7705518557684231,0.5255570308385077,0.31825674000000004,0.41171169292170207
0.801762750640934,0.6889923050866078,0.1309118788344782,0.11383990109111364,0.9498446,0.8545593557964283
0.484650014665687,0.3246008079442214,0.05416466562377131,0.6503282272515503,0.47910838999999994,0.2124424123718313
0.5816371632930329,0.6940917336856559,0.464199246563646,0.9736884165539814,0.216186,0.41948164891381495
0.09744966871125582,0.16597571951815326,0.8792500618613543,0.8476009797791313,0.41253754,0.13262087054206184
0.9592323190130063,0.7332770114221935,0.1508098562365513,0.006266489774519157,1.6511160799999995,3.7064585855494814
0.9461172328703367,0.8265113524661687,0.15076132385534124,0.5180550397793094,0.27350308,0.43490596203263215
0.1041772860636897,0.06269120331194733,0.3796532930385593,0.4600664403133534,0.5848931900000001,0.1517329207258503
0.12996727609304204,0.1526367467908739,0.6982841733264723,0.33382048119364083,0.51356125,0.24594837895976415
0.11010091785413068,0.6775797681260666,0.8080005322257947,0.27609284367973486,0.4288939599999999,0.5089361027804716
0.8990748695818502,0.5751816324752951,0.9010158349900668,0.6116559665239952,0.20226443000000005,0.48486255776182613
0.5206761719024066,0.20789447346601642,0.7355879345996565,0.10387550747330598,0.81970086,0.6969234722230926
0.27749399536391917,0.715562958010637,0.41459063784914363,0.6064474792817192,0.25892541,0.5323590748432431
0.6448968601954473,0.013609073560792773,0.712758329951188,0.46204708398657157,0.4288939599999999,0.0857033822950718
0.3177125600695617,0.8726380791628158,0.005337364957863855,0.26606210022649013,1.3988329199999998,0.23085355674634656
0.509126618595446,0.8599726907429976,0.2316820787369409,0.4523134869689077,0.24451460999999997,0.6392571749936219
0.4907869390867914,0.41279080424232717,0.9761644897700599,0.19921884213616115,0.24451460999999997,0.6791912270293418
0.08533319744951029,0.06067215050820163,0.12208392828538062,0.8435345676467201,0.6788040200000001,0.13197354948548506
0.0328641009371865,0.9499040274400382,0.03752301143465664,0.7465155444671625,3.1686938299999996,0.5627778667660662
0.24167912180568973,0.7351160555409143,0.0456843009523501,0.38602705719465247,1.1877616199999999,0.5045923386350895
0.7993692345629783,0.5132531337722925,0.05607323103546624,0.8720764660917606,0.3963683600000001,0.1898668833207497
0.267668687553657,0.8724868745633311,0.030960290161794135,0.07532154900227517,6.94328235,1.0375025625332244
0.0481643299729998,0.39277099982875774,0.7406902726276391,0.6849270150327627,0.4288939599999999,0.18131414126561077
0.3499313965492995,0.004004904254582664,0.06972784424110379,0.3082307812623878,0.8620871400000001,0.04242832129911883
0.21188858769610464,0.5032621068161744,0.4287046351674557,0.18412355702937522,0.88364909,0.7778448317916802
0.5058452570733364,0.9880456277997789,0.20740240317804337,0.04846912839819617,1.15471979,2.0503654398870217
0.2588879635663721,0.6499664225053753,0.7082632278734632,0.968081749436958,0.25892541,0.3627841880009735
0.4439583817677052,0.9612809827300065,0.7501376601053201,0.22481813492328206,0.1614486100000001,0.9993367550733103
0.7348828028171412,0.8751731525262737,0.18058212544621832,0.360624838535749,0.24451460999999997,0.6199032119505118
0.42493501075978013,0.2519824924573233,0.42839612842095376,0.2812602865040559,0.47910838999999994,0.4732573943447348
0.41853436738407224,0.05313750545038021,0.8051874131619777,0.9140201508171493,0.41253754,0.11438104431267149
0.14132871730851826,0.31910758645265214,0.6296322821657833,0.14325077673905073,1.1877616199999999,0.5774925220954451
0.11216416443664523,0.9877618041825751,0.159005188898095,0.9444481706028393,0.41253754,0.5036503674862829
0.4719776699981756,0.3112405975106075,0.06707725775331985,0.9347651222074469,0.4288939599999999,0.1904637038594785
0.9843485924731514,0.6883401131383007,0.2757477087651783,0.5033416940086249,0.2302687699999999,0.4835003224063191
0.6492217027765587,0.7679378502872167,0.6097254735933783,0.6095971244689917,0.20226443000000005,0.5609159097092613
0.8935073697925916,0.44982748472157497,0.9278962314990042,0.05369522738006682,0.33352143,1.4469307119576753
0.11227536048341236,0.12367327254804472,0.9368146774344343,0.5526472971349569,0.4288939599999999,0.14624135774608757
0.5047248875119679,0.018283100717254364,0.9405104887005011,0.5469217301702518,0.41253754,0.08716315349701227
0.28729201582305564,0.013909148159906848,0.10000888498177052,0.8991229688754392,0.47910838999999994,0.05443438045415428
0.33046290057739147,0.9952771147972311,0.21644007870522652,0.331278145538594,0.30316677999999997,0.8476089298035518
0.3158478620698113,0.9428112120517103,0.17263517702884956,0.020015662450676874,1.4682384000000006,3.280813279904913
0.07257744443084801,0.9151771715546351,0.10137154199298548,0.7959097927510953,0.88364909,0.5287588202164366
0.8307471862327294,0.34160436283229645,0.10022173656088051,0.8437642444053183,0.3963683600000001,0.19721110340905929
0.3353145755109763,0.08371584701799017,0.7342828782707767,0.905047025605159,0.3963683600000001,0.1410931148991674
0.7121379006010051,0.20200944670360244,0.8007920620011449,0.42775317805435453,0.31825674000000004,0.34301437669937573
0.9380765325143592,0.5228425831028406,0.8922196924286682,0.4854726556175354,0.20226443000000005,0.5187244790990372
0.14779778269140975,0.8841936755087404,0.9310214870521615,0.8824873643987687,0.25892541,0.3441791600949855
0.9669781263914191,0.4675252178922664,0.981470720883354,0.669762388932997,0.20226443000000005,0.4177342969606372
0.6209444263296156,0.864461625475909,0.6217266995918392,0.10144327229015404,0.14815361999999999,1.45959091967854
0.7269774591289658,0.8695066681798191,0.037819592310606165,0.7223979679116124,0.41253754,0.2378597125896396
0.4805113608889192,0.6938550508102912,0.45312125297284156,0.657632108069745,0.216186,0.5133645846494295
0.4459842270092891,0.5516689654785205,0.3950807614301901,0.9844890484516396,0.25892541,0.37360008635209757
0.773336267052997,0.7390092267957082,0.9000601393377831,0.9371615663035832,0.1885022300000001,0.44272986279863197
0.03837250110513313,0.9229125015556698,0.7314384599509758,0.4086551098025891,0.4621771699999999,0.32705188519954
0.6342934126010499,0.32047005373722737,0.771458257674383,0.01847831050268589,1.50015296,2.0723127771087673
0.18879076431966058,0.9824440194977314,0.9663169211360014,0.7462396535106592,0.2302687699999999,0.4242701098353367
0.3848263376299723,0.15474994613131043,0.1974670695964691,0.586107588867618,0.47910838999999994,0.2432564936237509
0.09680178133928208,0.6816921342947363,0.3639191086241643,0.9988675669004393,0.38038426000000003,0.3365475131236838
0.019380737227680633,0.9305326670893186,0.36006768536529576,0.5216059354059353,0.6405897700000001,0.2940485336390695
0.15158460219737435,0.8846445898202818,0.11982423020144206,0.48853629400949605,0.81970086,0.6682083332228715
0.910453655400627,0.7617260011262329,0.3783648043490693,0.4990156710369371,0.20226443000000005,0.5626454843976341
0.8314366287234586,0.16139215252207317,0.9684384683620861,0.0058242020510392845,2.21611476,2.6244071669155637
0.15381280429999944,0.4297881042093278,0.8774356793441961,0.04296717182502341,2.75837404,1.1266768694044937
0.32604922695696836,0.9870602969556259,0.2778426488881338,0.09644490556221263,1.01836636,1.594461551983491
0.3179486277234673,0.9033718945811142,0.011073546225054187,0.1392680990864107,3.4668359200000003,0.4593081322294732
0.422646505625631,0.5162055600256434,0.720907620211015,0.012967617201894654,1.1493795800000002,3.0454605093556424
0.0041837852257863295,0.5780459976008404,0.9765571000358546,0.8363553111413472,0.41253754,0.05418324623269528
0.04956470596696294,0.271559379520807,0.7284629700718895,0.5975767403017502,0.4454397699999999,0.16463816712144239
0.3098046239447616,0.5296921539911719,0.42596229858810153,0.15998389685539105,0.7179083900000001,0.8983858513165819
0.5361754393039798,0.17916101074741142,0.9629981893230957,0.8682314656633023,0.33352143,0.21772998903325097
0.05774080949822835,0.3271010203667417,0.8083136615100212,0.6944756151994056,0.41253754,0.17119797933530398
0.18013207331644288,0.903121131182652,0.33381369811120365,0.011453845378590843,1.5030112199999994,4.2366993652982154
0.7773684584103581,0.09470600213022673,0.9374157408195571,0.2920998740937315,0.3963683600000001,0.28346090705705795
0.765371673459246,0.32196502209546907,0.07228978684628129,0.22908958198632,0.6405897700000001,0.33289540958551195
0.04831019516241719,0.2623796885606656,0.040481820014568126,0.9005423830409823,1.5409727100000001,0.26883668137974304
0.6570204669439083,0.3060730536742333,0.2967314681007738,0.264089280840093,0.4288939599999999,0.49839420169101
0.2528571229062144,0.48263880680253335,0.8828629217485502,0.33833506111692113,0.30316677999999997,0.4968789068108503
0.5137432502340571,0.911405385279913,0.5948461708181184,0.6382644051041988,0.1885022300000001,0.5958818429191564
0.7226448129785206,0.5604809230240909,0.9307515079948863,0.42540670711050355,0.20226443000000005,0.5693516759310927
0.47604748177441136,0.3576633654811401,0.8135252900770414,0.6213746208604638,0.27350308,0.36612154321381785
0.013930707936184339,0.7181773412108842,0.7922167983868833,0.015655410250994373,15.218101,0.8826280499066458
0.010445136168134361,0.36556269410942044,0.23279146386686433,0.7592181314627174,0.65958691,0.14067253167217386
0.34181947303339744,0.3780652586161243,0.29151651647695476,0.15793890786941156,1.1877616199999999,0.7711424935295624
0.4706990573326749,0.2786047313807204,0.292298813790412,0.07014108869849278,2.54813389,0.9688797008132458
0.5703133317609353,0.07334378949775755,0.5913692470257896,0.17452560190514532,0.6218101,0.3240788983411628
0.50350362139961,0.021455976498458207,0.08409317339476075,0.5724111824239309,0.47910838999999994,0.067798851899988
0.5991892931126876,0.5225651152846916,0.5104821553914762,0.0804124566591703,0.65958691,1.2705344197413917
0.3524917668187527,0.08141363906955612,0.33450931552555707,0.5818842223007614,0.4621771699999999,0.18696119222676255
0.013381786686664676,0.4261730494665221,0.09916838790018523,0.32651779147738347,4.12861384,0.36977459570076815
0.2191822793158158,0.18004924269924805,0.4668683870917709,0.5482541093607134,0.4454397699999999,0.26720738970166064
0.0198934743320478,0.4444040651746851,0.22708608957894816,0.14126610679781293,4.88843655,0.4826803163117506
0.14560098043694858,0.6465738345315092,0.16555787028410374,0.9161226283287416,0.4454397699999999,0.41918638077931714
0.14147803235890932,0.6941653667509159,0.949868899496155,0.1154806402805919,0.69824365,0.8235507884996491
0.5750081632020889,0.07866334046169121,0.1793660681606405,0.972880375710731,0.41253754,0.12105333958941213
0.6710308818639447,0.9388673280593669,0.9556073913014559,0.45661504008274456,0.1885022300000001,0.7059062453207505
0.451053013134461,0.3599971912258817,0.24671587423074415,0.6042375171469881,0.3645831399999999,0.3690170670686812
0.29195438534715135,0.8938252448626066,0.12780592624685294,0.359276705486856,0.5848931900000001,0.725844185942868
0.08342327858644094,0.27386121699033594,0.8643579286133072,0.692096912124148,0.41253754,0.17822316623586812
0.8879847708999493,0.9689001127246331,0.9907947637869406,0.7127459040575485,0.1885022300000001,0.582091057585073
0.024612043932355387,0.3361169908617674,0.05373919525699855,0.8791211668315208,1.85101827,0.2870082730640612
0.5858515837384303,0.20157612550504933,0.5310498920466135,0.714558983931337,0.34896288,0.26524493928535264
0.7718249665114462,0.4154730918309246,0.10818403191728809,0.5555695552115977,0.3963683600000001,0.28395930957005727
0.47399090086022155,0.7171506299650743,0.1050115860449855,0.3934943303138617,0.4621771699999999,0.5201865690246265
0.5750913873248424,0.8582862293496538,0.05436125459151864,0.32120181826916805,0.5848931900000001,0.4591738864371922
0.17284623595536452,0.6250881142505545,0.04955135079999429,0.10750363472783664,6.67361489,1.003429092386133
0.2753200761900889,0.9402332664824875,0.5679492687389259,0.40174789910899256,0.20226443000000005,0.7173785705151976
0.24447305685817577,0.14210951330354915,0.772504404472151,0.05121662654855352,3.31519077,0.711804528673456
0.9040869518525922,0.2632713124486946,0.053724518906011265,0.2419041903956719,0.56675107,0.24004430555487258
0.08585031024153544,0.3319788910631457,0.7739933548253705,0.13735352571517734,1.0892961300000001,0.46607454429619916
0.69912258155685,0.0949857563143256,0.28584387544957857,0.04274556798235385,4.30884444,0.6765554023852122
0.6090384195166514,0.1663221089444198,0.004369371195556582,0.43842184611965274,0.53108746,0.051797813352443496
0.002085260685400714,0.6311151066993993,0.18184909433229524,0.399644045707489,1.6001595599999998,0.13304253446496583
0.8260152720625138,0.873979876341731,0.266055050781112,0.2737763101550925,0.20226443000000005,0.7669763468572439
0.1780377828866464,0.9439851453636655,0.415492663401146,0.3784338865635557,0.28824954999999997,0.7237396028355305
0.8747339868839338,0.4618178688339939,0.5558516793357531,0.28186632662505007,0.216186,0.6239034120874802
0.3211460773576055,0.9592625671875186,0.38621004220811006,0.8423282305763296,0.216186,0.5313161871865958
0.40214456004673604,0.9181612914956042,0.25601310295143753,0.8264675754046747,0.2302687699999999,0.5138529256380568
0.636057143450433,0.00394667749152211,0.7859906406557965,0.7547187853403461,0.41253754,0.035955539043219555
0.8399700107665473,0.9831417589716458,0.14633784202305655,0.9007317918668136,0.25892541,0.37137105246332985
0.062183773097681194,0.13175171616800263,0.7731571978555517,0.6509611485550036,0.4288939599999999,0.11808894965486356
0.554327337244514,0.26342484359254115,0.1508675951905989,0.49479081579193696,0.4454397699999999,0.2992192293688996
0.7697890454367868,0.010966680753227487,0.9737396078642583,0.9167314468998019,0.41253754,0.054311866480430716
0.9460968797110171,0.9962674387724353,0.7693421954721662,0.10317293723945054,0.14815361999999999,1.545458522175425
0.7231919841501865,0.7349397863131869,0.6430287902604133,0.8033097656684275,0.20226443000000005,0.4774253576663381
0.5265402447804138,0.5136829243216122,0.56502412084068,0.8570988881218013,0.24451460999999997,0.38684058271449556
0.3979602095140252,0.21446592971169065,0.44043876255487724,0.6933453132618264,0.38038426000000003,0.2777257944581556
0.45985706638513824,0.6483755838006338,0.747046852256699,0.12481760445328416,0.2302687699999999,1.106848190350982
0.7311295970131491,0.9354598328785098,0.0815928919652138,0.4757539999926691,0.34896288,0.4214076510520918
0.37990957514456325,0.563798709074247,0.38261112464865543,0.008739733836251928,1.46139845,4.015875255033441
0.9469419402488353,0.7044736053298221,0.5957171115841347,0.21782528269733192,0.17489755000000007,0.8755682032270905
0.1987413887092463,0.5291954682041203,0.625654137267094,0.5228919812809918,0.31825674000000004,0.43030635652547355
0.6813973487022988,0.22215924580048907,0.6414316483136399,0.18229279559989298,0.41253754,0.5517205355859609
0.5324382398297761,0.7885411428765948,0.24042697454181494,0.9676888113915125,0.24451460999999997,0.4178946138620159
0.1953446179260102,0.6330057952727407,0.6741248123397832,0.32888447636738116,0.31825674000000004,0.5790268724513111
